commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,language_group,time_period,confidence,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
21,2,0,0,9,9,6,0,7,9.43,0,TypeScript,2018-2020,1.0,0.9,0.0,1.35,0
21,2,0,0,1,1,1,0,1,6.0,0,TypeScript,2018-2020,1.0,0.5,0.0,3.0,0
22,2,0,1,1397,399,19,0,52,4.19,0,TypeScript,2018-2020,1.0,3.49,0.0,0.21,0
11,3,0,0,6,5,3,0,2,7.5,0,TypeScript,2018-2020,1.0,1.0,0.0,1.88,0
11,3,0,0,1,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
12,3,0,0,32,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,16.0,0.0,0.0,0
15,3,0,0,18,6,2,0,8,1.5,0,TypeScript,2018-2020,1.0,2.57,0.0,0.5,0
5,4,0,1,426,25,20,0,46,3.63,0,TypeScript,2018-2020,1.0,16.38,0.0,0.17,0
11,1,0,0,21,11,5,0,8,6.75,0,TypeScript,2018-2020,1.0,1.75,0.0,1.12,0
11,1,0,0,3,0,1,1,0,0.0,0,TypeScript,2018-2020,1.0,3.0,0.5,0.0,0
11,1,0,0,1,0,1,1,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.5,0.0,0
13,1,0,0,1,0,1,1,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.5,0.0,0
15,1,0,0,316,338,3,0,16,5.94,0,TypeScript,2018-2020,1.0,0.93,0.0,1.48,0
9,2,0,0,8,8,2,0,4,1.5,0,TypeScript,2018-2020,1.0,0.89,0.0,0.5,0
10,2,0,0,19,3,2,0,1,1.0,0,TypeScript,2018-2020,1.0,4.75,0.0,0.33,0
11,2,0,0,55,28,3,0,43,1.23,0,TypeScript,2018-2020,1.0,1.9,0.0,0.31,0
11,2,0,0,63,23,3,0,9,2.11,0,TypeScript,2018-2020,1.0,2.62,0.0,0.53,0
14,2,0,0,761,87,24,3,19,4.47,0,TypeScript,2018-2020,1.0,8.65,0.12,0.18,0
12,5,1,0,19,20,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.9,0.0,0.0,0
12,5,1,0,9,2,2,0,1,1.0,0,TypeScript,2018-2020,1.0,3.0,0.0,0.33,0
17,5,1,0,13,1,2,0,1,12.0,0,TypeScript,2018-2020,1.0,6.5,0.0,4.0,0
22,5,1,1,6,1,2,0,3,2.0,0,TypeScript,2018-2020,1.0,3.0,0.0,0.67,0
16,0,0,0,89,4,11,1,5,1.0,0,TypeScript,2018-2020,1.0,17.8,0.08,0.08,0
23,5,1,1,440,4,13,0,1,13.0,0,TypeScript,2018-2020,1.0,88.0,0.0,0.93,0
9,6,1,0,719,710,26,0,46,5.15,0,TypeScript,2018-2020,1.0,1.01,0.0,0.19,0
11,6,1,0,187,305,40,0,22,2.55,0,TypeScript,2018-2020,1.0,0.61,0.0,0.06,0
11,6,1,0,69,112,9,0,7,2.71,0,TypeScript,2018-2020,1.0,0.61,0.0,0.27,0
11,6,1,0,24,22,2,0,35,1.54,0,TypeScript,2018-2020,1.0,1.04,0.0,0.51,0
15,6,1,0,78,26,9,0,15,2.73,0,TypeScript,2018-2020,1.0,2.89,0.0,0.27,0
15,6,1,0,486,577,24,0,31,4.06,0,TypeScript,2018-2020,1.0,0.84,0.0,0.16,0
17,6,1,0,121,197,8,0,14,4.07,0,TypeScript,2018-2020,1.0,0.61,0.0,0.45,0
21,6,1,0,145,208,9,0,7,12.14,0,TypeScript,2018-2020,1.0,0.69,0.0,1.21,0
22,6,1,1,24,1,2,1,3,1.67,0,TypeScript,2018-2020,1.0,12.0,0.33,0.56,0
22,6,1,1,52,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,52.0,0.0,0.0,0
17,0,0,0,22,11,7,1,2,10.0,0,TypeScript,2018-2020,1.0,1.83,0.12,1.25,0
4,1,0,1,1977,379,160,6,81,7.22,0,TypeScript,2018-2020,1.0,5.2,0.04,0.04,0
14,1,0,0,372,1,4,0,15,4.0,0,TypeScript,2018-2020,1.0,186.0,0.0,0.8,0
15,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
12,2,0,0,3,3,3,0,0,0.0,0,TypeScript,2018-2020,1.0,0.75,0.0,0.0,0
9,3,0,0,70,75,6,0,7,11.43,0,TypeScript,2018-2020,1.0,0.92,0.0,1.63,0
10,3,0,0,24,33,12,0,1,2.0,0,TypeScript,2018-2020,1.0,0.71,0.0,0.15,0
10,3,0,0,4,3,2,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
12,3,0,0,57,62,7,0,10,3.0,0,TypeScript,2018-2020,1.0,0.9,0.0,0.38,0
12,3,0,0,1,0,1,0,1,4.0,0,TypeScript,2018-2020,1.0,1.0,0.0,2.0,0
12,5,1,0,76,169,17,0,11,4.0,0,TypeScript,2018-2020,1.0,0.45,0.0,0.22,0
13,5,1,0,84,74,28,0,37,3.97,0,TypeScript,2018-2020,1.0,1.12,0.0,0.14,0
14,5,1,0,229,455,56,1,42,3.81,0,TypeScript,2018-2020,1.0,0.5,0.02,0.07,0
16,5,1,0,201,209,50,1,28,2.5,0,TypeScript,2018-2020,1.0,0.96,0.02,0.05,0
20,5,1,0,4,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,4.0,0.0,0.0,0
20,5,1,0,495,196,38,0,73,2.37,0,TypeScript,2018-2020,1.0,2.51,0.0,0.06,0
21,5,1,0,106,25,7,0,17,6.88,0,TypeScript,2018-2020,1.0,4.08,0.0,0.86,0
21,5,1,0,2,2,2,0,2,7.5,0,TypeScript,2018-2020,1.0,0.67,0.0,2.5,0
11,6,1,0,112,80,10,0,2,12.5,0,TypeScript,2018-2020,1.0,1.38,0.0,1.14,0
11,6,1,0,168,475,29,0,18,1.39,0,TypeScript,2018-2020,1.0,0.35,0.0,0.05,0
12,6,1,0,227,273,9,0,5,2.4,0,TypeScript,2018-2020,1.0,0.83,0.0,0.24,0
12,6,1,0,0,8,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.0,0.0,0.0,0
12,6,1,0,638,856,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.74,0.0,0.0,0
12,6,1,0,4,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,2.0,0.0,0.0,0
13,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
13,6,1,0,10,275,3,1,3,1.67,0,TypeScript,2018-2020,1.0,0.04,0.25,0.42,0
13,6,1,0,2,2,1,0,2,2.5,0,TypeScript,2018-2020,1.0,0.67,0.0,1.25,0
13,6,1,0,724,218,21,0,10,2.6,0,TypeScript,2018-2020,1.0,3.31,0.0,0.12,0
13,6,1,0,65,50,6,0,4,3.0,0,TypeScript,2018-2020,1.0,1.27,0.0,0.43,0
13,6,1,0,5,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,2.5,0.0,0.0,0
13,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
13,6,1,0,1,8,1,0,1,1.0,0,TypeScript,2018-2020,1.0,0.11,0.0,0.5,0
13,6,1,0,2,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,0
13,6,1,0,4,4,3,0,0,0.0,0,TypeScript,2018-2020,1.0,0.8,0.0,0.0,0
13,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,6,1,0,3,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,3.0,0.0,0.0,0
14,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,6,1,0,13,11,4,0,2,12.0,0,TypeScript,2018-2020,1.0,1.08,0.0,2.4,0
14,6,1,0,21,4,2,0,0,0.0,0,TypeScript,2018-2020,1.0,4.2,0.0,0.0,0
14,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
15,6,1,0,1,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
15,6,1,0,15,2,2,0,0,0.0,0,TypeScript,2018-2020,1.0,5.0,0.0,0.0,0
15,6,1,0,0,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.0,0.0,0.0,0
15,6,1,0,9,2,2,0,0,0.0,0,TypeScript,2018-2020,1.0,3.0,0.0,0.0,0
15,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
15,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
18,6,1,0,113,44,13,1,13,12.46,0,TypeScript,2018-2020,1.0,2.51,0.07,0.89,0
19,6,1,0,3081,2138,106,3,203,4.38,0,TypeScript,2018-2020,1.0,1.44,0.03,0.04,0
21,6,1,0,11,4,1,0,0,0.0,0,TypeScript,2018-2020,1.0,2.2,0.0,0.0,0
21,6,1,0,26,6,4,0,2,2.5,0,TypeScript,2018-2020,1.0,3.71,0.0,0.5,0
21,6,1,0,747,0,12,0,18,1.56,0,TypeScript,2018-2020,1.0,747.0,0.0,0.12,0
21,6,1,0,15,2,1,0,1,2.0,0,TypeScript,2018-2020,1.0,5.0,0.0,1.0,0
21,6,1,0,2,2,2,0,3,2.33,0,TypeScript,2018-2020,1.0,0.67,0.0,0.78,0
21,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
21,6,1,0,44,6,3,0,1,4.0,0,TypeScript,2018-2020,1.0,6.29,0.0,1.0,0
21,6,1,0,0,1,1,0,1,4.0,0,TypeScript,2018-2020,1.0,0.0,0.0,2.0,0
21,6,1,0,1,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
21,6,1,0,42,33,9,0,3,1.0,0,TypeScript,2018-2020,1.0,1.24,0.0,0.1,0
21,6,1,0,2,5,3,0,3,2.0,0,TypeScript,2018-2020,1.0,0.33,0.0,0.5,0
21,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
23,6,1,1,111,21,8,0,9,2.22,0,TypeScript,2018-2020,1.0,5.05,0.0,0.25,0
23,6,1,1,21,10,4,0,4,1.0,0,TypeScript,2018-2020,1.0,1.91,0.0,0.2,0
2,0,0,1,118,8,8,0,10,2.0,0,TypeScript,2018-2020,1.0,13.11,0.0,0.22,0
13,0,0,0,1,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
13,0,0,0,3,1,2,0,0,0.0,0,TypeScript,2018-2020,1.0,1.5,0.0,0.0,0
13,0,0,0,11,16,5,0,1,3.0,0,TypeScript,2018-2020,1.0,0.65,0.0,0.5,0
13,0,0,0,210,22,14,0,0,0.0,0,TypeScript,2018-2020,1.0,9.13,0.0,0.0,0
16,0,0,0,167,24,5,0,0,0.0,0,TypeScript,2018-2020,1.0,6.68,0.0,0.0,0
16,0,0,0,16,9,4,0,6,3.0,0,TypeScript,2018-2020,1.0,1.6,0.0,0.6,0
16,0,0,0,0,6,3,0,0,0.0,0,TypeScript,2018-2020,1.0,0.0,0.0,0.0,0
16,0,0,0,42,106,4,0,4,2.0,0,TypeScript,2018-2020,1.0,0.39,0.0,0.4,0
17,0,0,0,4,6,2,0,0,0.0,1,TypeScript,2018-2020,0.4,0.57,0.0,0.0,0
17,0,0,0,15,28,7,0,5,6.8,0,TypeScript,2018-2020,1.0,0.52,0.0,0.85,0
17,0,0,0,17,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,17.0,0.0,0.0,0
17,0,0,0,5,5,5,0,6,5.83,0,TypeScript,2018-2020,1.0,0.83,0.0,0.97,0
17,0,0,0,32,4,3,0,0,0.0,0,TypeScript,2018-2020,1.0,6.4,0.0,0.0,0
17,0,0,0,4,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,2.0,0.0,0.0,0
19,0,0,0,357,65,34,0,30,4.03,0,TypeScript,2018-2020,1.0,5.41,0.0,0.12,0
20,0,0,0,97,1,6,0,6,1.5,0,TypeScript,2018-2020,1.0,48.5,0.0,0.21,0
20,0,0,0,18,2,4,0,0,0.0,0,TypeScript,2018-2020,1.0,6.0,0.0,0.0,0
21,0,0,0,5,1,1,0,1,3.0,0,TypeScript,2018-2020,1.0,2.5,0.0,1.5,0
0,1,0,1,23,11,6,0,2,18.5,0,TypeScript,2018-2020,1.0,1.92,0.0,2.64,0
8,1,0,0,131,34,8,0,0,0.0,0,TypeScript,2018-2020,1.0,3.74,0.0,0.0,0
9,1,0,0,100,2,2,0,0,0.0,0,TypeScript,2018-2020,1.0,33.33,0.0,0.0,0
11,1,0,0,13,13,8,0,1,4.0,0,TypeScript,2018-2020,1.0,0.93,0.0,0.44,0
11,1,0,0,151,31,6,0,0,0.0,0,TypeScript,2018-2020,1.0,4.72,0.0,0.0,0
11,1,0,0,197,162,10,1,57,2.56,0,TypeScript,2018-2020,1.0,1.21,0.09,0.23,0
12,1,0,0,105,37,7,0,2,5.5,0,TypeScript,2018-2020,1.0,2.76,0.0,0.69,1
12,1,0,0,0,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.0,0.0,0.0,1
13,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
13,1,0,0,162,9,4,0,0,0.0,0,TypeScript,2018-2020,1.0,16.2,0.0,0.0,0
13,1,0,0,29,10,7,0,1,1.0,0,TypeScript,2018-2020,1.0,2.64,0.0,0.12,0
10,2,0,0,13,10,2,0,0,0.0,0,TypeScript,2018-2020,1.0,1.18,0.0,0.0,0
10,2,0,0,2,2,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,1
12,2,0,0,5,5,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.83,0.0,0.0,0
12,2,0,0,70,285,18,0,0,0.0,0,TypeScript,2018-2020,1.0,0.24,0.0,0.0,0
12,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
12,2,0,0,33,16,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.94,0.0,0.0,1
12,2,0,0,1,1,1,0,1,1.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.5,0
12,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
13,2,0,0,77,292,21,0,1,1.0,0,TypeScript,2018-2020,1.0,0.26,0.0,0.05,1
13,2,0,0,77,0,11,0,0,0.0,0,TypeScript,2018-2020,1.0,77.0,0.0,0.0,1
14,2,0,0,552,208,33,0,22,4.68,0,TypeScript,2018-2020,1.0,2.64,0.0,0.14,0
14,2,0,0,3,3,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.75,0.0,0.0,0
14,2,0,0,2,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,2.0,0.0,0.0,1
15,2,0,0,8,8,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.89,0.0,0.0,1
15,2,0,0,5,5,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.83,0.0,0.0,0
15,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
17,2,0,0,0,4,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.0,0.0,0.0,1
17,2,0,0,0,4,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.0,0.0,0.0,1
23,2,0,1,40,0,1,1,4,1.0,0,TypeScript,2018-2020,1.0,40.0,0.5,0.5,0
8,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
7,6,1,0,0,2,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.0,0.0,0.0,0
22,0,0,1,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
22,0,0,1,325,79,23,3,16,3.12,0,TypeScript,2021-2023,1.0,4.06,0.12,0.13,0
22,0,0,1,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
6,1,0,0,1,2,1,0,1,4.0,0,TypeScript,2021-2023,1.0,0.33,0.0,2.0,0
6,1,0,0,1,1,1,0,1,2.0,0,TypeScript,2021-2023,1.0,0.5,0.0,1.0,0
23,1,0,1,133,133,3,0,124,2.98,0,TypeScript,2021-2023,1.0,0.99,0.0,0.74,0
8,2,0,0,36,78,37,23,14,9.5,0,TypeScript,2021-2023,1.0,0.46,0.61,0.25,0
2,3,0,1,81,81,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.99,0.0,0.0,0
17,3,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
0,5,1,1,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
0,5,1,1,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
1,5,1,1,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
2,6,1,1,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
11,6,1,0,61,7,2,0,0,0.0,0,TypeScript,2021-2023,1.0,7.62,0.0,0.0,0
18,0,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
18,0,0,0,2,0,1,0,0,0.0,0,TypeScript,2021-2023,1.0,2.0,0.0,0.0,0
18,0,0,0,15,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,2.14,0.0,0.0,0
5,1,0,1,12,5,3,0,0,0.0,0,TypeScript,2021-2023,1.0,2.0,0.0,0.0,0
8,1,0,0,57,59,4,1,4,3.5,0,TypeScript,2021-2023,1.0,0.95,0.2,0.7,0
21,1,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
22,1,0,1,17,17,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.94,0.0,0.0,0
13,3,0,0,8,8,3,0,0,0.0,0,TypeScript,2021-2023,1.0,0.89,0.0,0.0,0
8,4,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
15,4,0,0,3,3,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.75,0.0,0.0,0
1,5,1,1,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
19,5,1,0,46,37,2,0,0,0.0,0,TypeScript,2021-2023,1.0,1.21,0.0,0.0,0
16,6,1,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
21,6,1,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
18,0,0,0,757,1023,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.74,0.0,0.0,0
23,0,0,1,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
18,1,0,0,11,11,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.92,0.0,0.0,0
0,2,0,1,8,8,3,0,0,0.0,0,TypeScript,2021-2023,1.0,0.89,0.0,0.0,0
2,2,0,1,3,3,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.75,0.0,0.0,0
7,2,0,0,12,5,3,0,0,0.0,0,TypeScript,2021-2023,1.0,2.0,0.0,0.0,0
7,2,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
7,2,0,0,17,17,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.94,0.0,0.0,0
8,2,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
9,2,0,0,17,17,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.94,0.0,0.0,0
9,2,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
11,2,0,0,12,3,2,0,0,0.0,0,TypeScript,2021-2023,1.0,3.0,0.0,0.0,0
12,2,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
13,2,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
13,2,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
16,2,0,0,12,3,2,0,0,0.0,0,TypeScript,2021-2023,1.0,3.0,0.0,0.0,0
17,2,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
17,2,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
19,2,0,0,3,3,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.75,0.0,0.0,0
19,2,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
20,2,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
20,2,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
20,2,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
22,2,0,1,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
4,3,0,1,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
5,3,0,1,10,3,2,0,0,0.0,0,TypeScript,2021-2023,1.0,2.5,0.0,0.0,0
5,3,0,1,0,0,0,0,0,0.0,0,TypeScript,2021-2023,1.0,0.0,0.0,0.0,0
6,3,0,0,3,3,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.75,0.0,0.0,0
10,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.5,0.0,0.0,0
11,3,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
11,3,0,0,16,16,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.94,0.0,0.0,0
4,4,0,1,380,399,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.95,0.0,0.0,0
7,6,1,0,22,13,2,0,0,0.0,0,TypeScript,2021-2023,1.0,1.57,0.0,0.0,0
7,6,1,0,88,9,3,0,0,0.0,0,TypeScript,2021-2023,1.0,8.8,0.0,0.0,0
2,0,0,1,397,460,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
4,0,0,1,0,0,0,0,0,0.0,0,TypeScript,2021-2023,1.0,0.0,0.0,0.0,0
15,0,0,0,10,10,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.91,0.0,0.0,0
5,1,0,1,12,3,2,0,0,0.0,0,TypeScript,2021-2023,1.0,3.0,0.0,0.0,0
7,1,0,0,5158,5182,7,0,374,4.24,0,TypeScript,2021-2023,1.0,1.0,0.0,0.53,0
7,1,0,0,10,10,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.91,0.0,0.0,0
20,2,0,0,14,7,2,0,0,0.0,0,TypeScript,2021-2023,1.0,1.75,0.0,0.0,0
20,4,0,0,131,7,2,0,0,0.0,0,TypeScript,2021-2023,1.0,16.38,0.0,0.0,0
15,5,1,0,325,325,3,0,184,6.46,0,TypeScript,2021-2023,1.0,1.0,0.0,1.62,0
16,5,1,0,1,1,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.5,0.0,0.0,0
5,6,1,1,145,121,2,0,0,0.0,0,TypeScript,2021-2023,1.0,1.19,0.0,0.0,0
13,6,1,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
2,0,0,1,273,157,1,0,0,0.0,0,TypeScript,2021-2023,1.0,1.73,0.0,0.0,0
11,1,0,0,22,22,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.96,0.0,0.0,0
11,1,0,0,12,3,2,0,0,0.0,0,TypeScript,2021-2023,1.0,3.0,0.0,0.0,0
12,2,0,0,544,402,226,0,0,0.0,0,TypeScript,2021-2023,1.0,1.35,0.0,0.0,0
13,2,0,0,0,159,13,0,0,0.0,0,TypeScript,2021-2023,1.0,0.0,0.0,0.0,0
14,2,0,0,0,11,1,0,1,10.0,0,TypeScript,2021-2023,1.0,0.0,0.0,5.0,0
16,2,0,0,522,402,213,0,0,0.0,0,TypeScript,2021-2023,1.0,1.3,0.0,0.0,0
16,2,0,0,1121,1292,320,0,2,3.5,0,TypeScript,2021-2023,1.0,0.87,0.0,0.01,0
13,3,0,0,2331,28,40,0,43,4.33,0,TypeScript,2021-2023,1.0,80.38,0.0,0.11,0
13,3,0,0,17,151,3,0,6,1.17,0,TypeScript,2021-2023,1.0,0.11,0.0,0.29,0
15,3,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
15,3,0,0,1,6,1,0,1,1.0,0,TypeScript,2021-2023,1.0,0.14,0.0,0.5,0
18,3,0,0,488,457,225,0,0,0.0,0,TypeScript,2021-2023,1.0,1.07,0.0,0.0,0
19,3,0,0,26,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,3.71,0.0,0.0,0
5,4,0,1,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
11,4,0,0,1,1,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.5,0.0,0.0,0
2,5,1,1,80,8,2,0,0,0.0,0,TypeScript,2021-2023,1.0,8.89,0.0,0.0,0
15,5,1,0,213,4,3,0,2,5.0,0,TypeScript,2021-2023,1.0,42.6,0.0,1.25,0
13,6,1,0,264,0,1,0,0,0.0,0,TypeScript,2021-2023,1.0,264.0,0.0,0.0,0
2,0,0,1,112,211,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.53,0.0,0.0,0
14,0,0,0,16,3,2,0,0,0.0,0,TypeScript,2021-2023,1.0,4.0,0.0,0.0,0
14,0,0,0,4,4,1,0,1,1.0,0,TypeScript,2021-2023,1.0,0.8,0.0,0.5,0
15,0,0,0,1,75,4,0,5,2.2,0,TypeScript,2021-2023,1.0,0.01,0.0,0.44,0
15,0,0,0,711,0,23,0,14,1.79,0,TypeScript,2021-2023,1.0,711.0,0.0,0.07,0
16,0,0,0,26,208,16,2,0,0.0,0,TypeScript,2021-2023,1.0,0.12,0.12,0.0,0
18,0,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
21,0,0,0,2,1,1,0,0,0.0,0,TypeScript,2021-2023,1.0,1.0,0.0,0.0,0
0,1,0,1,7,20,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.33,0.0,0.0,0
1,1,0,1,8,8,3,0,0,0.0,0,TypeScript,2021-2023,1.0,0.89,0.0,0.0,0
2,1,0,1,3,3,1,0,0,0.0,0,TypeScript,2021-2023,1.0,0.75,0.0,0.0,0
7,1,0,0,3,12,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.23,0.0,0.0,0
7,1,0,0,170,3,2,0,0,0.0,0,TypeScript,2021-2023,1.0,42.5,0.0,0.0,0
8,1,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
12,1,0,0,6,6,2,0,0,0.0,0,TypeScript,2021-2023,1.0,0.86,0.0,0.0,0
13,1,0,0,706,0,1,0,0,0.0,0,TypeScript,2021-2023,1.0,706.0,0.0,0.0,0
20,1,0,0,8,8,3,0,0,0.0,0,TypeScript,2021-2023,1.0,0.89,0.0,0.0,0
