commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,language_group,time_period,confidence,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
22,1,0,1,24,12,5,0,4,4.25,0,TypeScript,2018-2020,1.0,1.85,0.0,0.71,0
22,1,0,1,9,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,9.0,0.0,0.0,0
9,2,0,0,118,4,3,2,2,1.0,0,TypeScript,2018-2020,1.0,23.6,0.5,0.25,0
10,2,0,0,6,1,2,0,0,0.0,0,TypeScript,2018-2020,1.0,3.0,0.0,0.0,0
23,3,0,1,5,3,2,1,1,1.0,0,TypeScript,2018-2020,1.0,1.25,0.33,0.33,0
9,0,0,0,119,114,4,0,0,0.0,0,TypeScript,2018-2020,1.0,1.03,0.0,0.0,0
7,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
15,3,0,0,1,4,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.2,0.0,0.0,0
17,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
9,0,0,0,166,208,4,0,0,0.0,0,TypeScript,2018-2020,1.0,0.79,0.0,0.0,0
16,0,0,0,9,4,2,1,1,1.0,0,TypeScript,2018-2020,1.0,1.8,0.33,0.33,0
20,1,0,0,2,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.67,0.0,0.0,0
20,1,0,0,11,2,1,0,0,0.0,0,TypeScript,2018-2020,1.0,3.67,0.0,0.0,0
20,1,0,0,18,14,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.2,0.0,0.0,0
10,2,0,0,4,2,2,0,2,3.0,0,TypeScript,2018-2020,1.0,1.33,0.0,1.0,0
14,3,0,0,8,5,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.33,0.0,0.0,0
14,3,0,0,10,9,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
19,3,0,0,14,2,6,0,5,18.6,0,TypeScript,2018-2020,1.0,4.67,0.0,2.66,0
23,3,0,1,7,5,3,0,3,15.33,0,TypeScript,2018-2020,1.0,1.17,0.0,3.83,0
0,4,0,1,16,7,5,0,1,21.0,0,TypeScript,2018-2020,1.0,2.0,0.0,3.5,0
10,4,0,0,43,30,6,1,1,1.0,0,TypeScript,2018-2020,1.0,1.39,0.14,0.14,0
20,5,1,0,58,58,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.98,0.0,0.0,0
12,6,1,0,54,3,1,0,0,0.0,0,TypeScript,2018-2020,1.0,13.5,0.0,0.0,0
21,6,1,0,186,9,8,2,3,4.67,0,TypeScript,2018-2020,1.0,18.6,0.22,0.52,0
9,1,0,0,1,1,1,0,1,1.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.5,0
15,1,0,0,332,316,1093,220,16,3.31,0,TypeScript,2018-2020,1.0,1.05,0.2,0.0,0
16,1,0,0,62,34,1,1,1,1.0,0,TypeScript,2018-2020,1.0,1.77,0.5,0.5,0
17,2,0,0,22,3,2,0,0,0.0,0,TypeScript,2018-2020,1.0,5.5,0.0,0.0,0
14,3,0,0,1,1,1,0,2,2.0,0,TypeScript,2018-2020,1.0,0.5,0.0,1.0,0
14,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
8,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
14,6,1,0,4,4,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.8,0.0,0.0,0
8,0,0,0,59,83,2,0,2,2.5,0,TypeScript,2018-2020,1.0,0.7,0.0,0.83,0
10,1,0,0,43,12,2,1,4,3.0,0,TypeScript,2018-2020,1.0,3.31,0.33,1.0,0
10,1,0,0,62,35,13,1,5,4.2,0,TypeScript,2018-2020,1.0,1.72,0.07,0.3,0
23,1,0,1,16,1,2,0,3,2.0,0,TypeScript,2018-2020,1.0,8.0,0.0,0.67,0
9,2,0,0,26,27,4,0,0,0.0,0,TypeScript,2018-2020,1.0,0.93,0.0,0.0,0
11,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
11,2,0,0,20,2,3,0,0,0.0,0,TypeScript,2018-2020,1.0,6.67,0.0,0.0,0
8,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
8,3,0,0,20,7,4,0,0,0.0,0,TypeScript,2018-2020,1.0,2.5,0.0,0.0,0
8,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
8,3,0,0,41,23,1,0,5,3.8,0,TypeScript,2018-2020,1.0,1.71,0.0,1.9,0
8,3,0,0,3,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,3.0,0.0,0.0,0
8,3,0,0,14,3,4,0,0,0.0,0,TypeScript,2018-2020,1.0,3.5,0.0,0.0,0
18,4,0,0,51,18,2,0,0,0.0,0,TypeScript,2018-2020,1.0,2.68,0.0,0.0,0
18,5,1,0,2,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
18,5,1,0,29,16,2,0,0,0.0,0,TypeScript,2018-2020,1.0,1.71,0.0,0.0,0
18,5,1,0,17,8,6,0,0,0.0,0,TypeScript,2018-2020,1.0,1.89,0.0,0.0,0
10,0,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
10,1,0,0,35,25,1,0,1,1.0,0,TypeScript,2018-2020,1.0,1.35,0.0,0.5,0
8,2,0,0,0,1,1,0,1,38.0,0,TypeScript,2018-2020,1.0,0.0,0.0,19.0,0
9,6,1,0,1,1,1,0,1,1.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.5,0
19,6,1,0,48,14,4,1,4,7.25,0,TypeScript,2018-2020,1.0,3.2,0.2,1.45,0
8,2,0,0,28,8,3,0,6,2.33,0,TypeScript,2018-2020,1.0,3.11,0.0,0.58,0
11,2,0,0,23,7,6,0,0,0.0,0,TypeScript,2018-2020,1.0,2.88,0.0,0.0,0
14,2,0,0,9,21,7,1,1,10.0,0,TypeScript,2018-2020,1.0,0.41,0.12,1.25,0
14,2,0,0,11,2,3,0,0,0.0,0,TypeScript,2018-2020,1.0,3.67,0.0,0.0,0
16,2,0,0,20,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,20.0,0.0,0.0,0
16,2,0,0,3,2,1,0,2,1.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.5,0
23,3,0,1,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
9,4,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
10,4,0,0,2,1,2,0,0,0.0,0,TypeScript,2018-2020,1.0,1.0,0.0,0.0,0
10,4,0,0,11,1,2,0,0,0.0,0,TypeScript,2018-2020,1.0,5.5,0.0,0.0,0
15,4,0,0,68,75,17,1,9,3.0,0,TypeScript,2018-2020,1.0,0.89,0.06,0.17,0
16,4,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
22,4,0,1,45,8,6,0,4,1.5,0,TypeScript,2018-2020,1.0,5.0,0.0,0.21,0
23,4,0,1,11,2,3,0,0,0.0,0,TypeScript,2018-2020,1.0,3.67,0.0,0.0,0
9,6,1,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
8,1,0,0,33,27,3,0,9,1.78,0,TypeScript,2018-2020,1.0,1.18,0.0,0.44,0
8,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
8,1,0,0,13,2,3,0,0,0.0,0,TypeScript,2018-2020,1.0,4.33,0.0,0.0,0
7,2,0,0,1,1,1,0,1,1.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.5,0
16,2,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
16,2,0,0,2,0,1,0,0,0.0,0,TypeScript,2018-2020,1.0,2.0,0.0,0.0,0
19,2,0,0,16,1,2,0,0,0.0,0,TypeScript,2018-2020,1.0,8.0,0.0,0.0,0
20,2,0,0,5,5,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.83,0.0,0.0,0
20,2,0,0,1,1,1,1,1,1.0,0,TypeScript,2018-2020,1.0,0.5,0.5,0.5,0
8,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
