commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,language_group,time_period,confidence,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
20,3,0,0,19,4,2,0,2,2.0,0,Python,2018-2020,1.0,3.8,0.0,0.67,0
20,3,0,0,5,1,2,1,2,8.0,0,Python,2018-2020,1.0,2.5,0.33,2.67,0
3,4,0,1,176,2,8,1,11,1.0,0,Python,2018-2020,1.0,58.67,0.11,0.11,0
4,4,0,1,4,3,2,1,1,1.0,0,Python,2018-2020,1.0,1.0,0.33,0.33,0
7,4,0,0,1,6,1,0,1,1.0,0,Python,2018-2020,1.0,0.14,0.0,0.5,0
7,4,0,0,14,4,2,0,1,1.0,0,Python,2018-2020,1.0,2.8,0.0,0.33,0
8,4,0,0,10,665,60,0,0,0.0,0,Python,2018-2020,1.0,0.02,0.0,0.0,0
12,4,0,0,134,8,2,1,10,1.8,0,Python,2018-2020,1.0,14.89,0.33,0.6,0
15,4,0,0,2,2,1,0,1,8.0,0,Python,2018-2020,1.0,0.67,0.0,4.0,0
20,4,0,0,3,3,1,0,1,7.0,0,Python,2018-2020,1.0,0.75,0.0,3.5,0
8,5,1,0,22,5,2,0,0,0.0,0,Python,2018-2020,1.0,3.67,0.0,0.0,0
12,5,1,0,867,663,56,0,0,0.0,0,Python,2018-2020,1.0,1.31,0.0,0.0,0
13,5,1,0,2,2,2,1,2,8.0,0,Python,2018-2020,1.0,0.67,0.33,2.67,0
13,5,1,0,9,6,1,0,0,0.0,0,Python,2018-2020,1.0,1.29,0.0,0.0,0
14,5,1,0,15,15,1,0,0,0.0,0,Python,2018-2020,1.0,0.94,0.0,0.0,0
14,5,1,0,39,39,1,0,0,0.0,0,Python,2018-2020,1.0,0.98,0.0,0.0,0
16,5,1,0,4,1,1,0,0,0.0,0,Python,2018-2020,1.0,2.0,0.0,0.0,0
17,5,1,0,1,12,2,0,3,1.0,0,Python,2018-2020,1.0,0.08,0.0,0.33,0
20,5,1,0,2,2,2,1,1,15.0,0,Python,2018-2020,1.0,0.67,0.33,5.0,0
23,5,1,1,16,4,1,1,2,5.5,0,Python,2018-2020,1.0,3.2,0.5,2.75,0
0,6,1,1,12,12,1,1,1,11.0,0,Python,2018-2020,1.0,0.92,0.5,5.5,0
0,6,1,1,1,1,1,0,1,15.0,0,Python,2018-2020,1.0,0.5,0.0,7.5,0
0,6,1,1,2,1,1,0,1,29.0,0,Python,2018-2020,1.0,1.0,0.0,14.5,0
0,6,1,1,19,13,2,2,5,1.2,0,Python,2018-2020,1.0,1.36,0.67,0.4,0
1,6,1,1,3,2,1,1,1,4.0,0,Python,2018-2020,1.0,1.0,0.5,2.0,0
1,6,1,1,1,1,1,1,0,0.0,0,Python,2018-2020,1.0,0.5,0.5,0.0,0
2,6,1,1,1,1,1,0,0,0.0,0,Python,2018-2020,1.0,0.5,0.0,0.0,0
6,6,1,0,13,1,2,1,2,11.0,1,Python,2018-2020,0.4,6.5,0.33,3.67,0
10,6,1,0,87,45,2,1,9,1.56,0,Python,2018-2020,1.0,1.89,0.33,0.52,0
10,6,1,0,1,1,1,1,1,1.0,0,Python,2018-2020,1.0,0.5,0.5,0.5,0
12,6,1,0,93,62,1,0,0,0.0,0,Python,2018-2020,1.0,1.48,0.0,0.0,0
13,6,1,0,13,19,2,1,2,1.5,0,Python,2018-2020,1.0,0.65,0.33,0.5,0
13,6,1,0,9,0,1,0,0,0.0,0,Python,2018-2020,1.0,9.0,0.0,0.0,0
15,6,1,0,2,1,1,0,1,70.0,0,Python,2018-2020,1.0,1.0,0.0,35.0,0
15,6,1,0,3,2,1,1,0,0.0,0,Python,2018-2020,1.0,1.0,0.5,0.0,0
16,6,1,0,49,8,3,2,9,1.11,0,Python,2018-2020,1.0,5.44,0.5,0.28,0
19,6,1,0,0,1,1,0,1,1.0,0,Python,2018-2020,1.0,0.0,0.0,0.5,0
19,6,1,0,845,0,1,0,0,0.0,0,Python,2018-2020,1.0,845.0,0.0,0.0,0
21,6,1,0,0,0,1,0,0,0.0,0,Python,2018-2020,1.0,0.0,0.0,0.0,0
7,0,0,0,1,1,1,1,0,0.0,0,Python,2018-2020,1.0,0.5,0.5,0.0,0
12,0,0,0,8,0,2,1,2,2.0,0,Python,2018-2020,1.0,8.0,0.33,0.67,0
12,0,0,0,0,2,1,0,0,0.0,0,Python,2018-2020,1.0,0.0,0.0,0.0,0
14,0,0,0,4,1,1,0,1,5.0,0,Python,2018-2020,1.0,2.0,0.0,2.5,0
4,1,0,1,1,1,1,0,0,0.0,0,Python,2018-2020,1.0,0.5,0.0,0.0,0
5,1,0,1,25,1,2,1,2,1.0,0,Python,2018-2020,1.0,12.5,0.33,0.33,0
8,1,0,0,7,7,2,0,0,0.0,0,Python,2018-2020,1.0,0.88,0.0,0.0,0
11,1,0,0,0,0,1,0,0,0.0,0,Python,2018-2020,1.0,0.0,0.0,0.0,0
12,1,0,0,1,1,1,0,0,0.0,0,Python,2018-2020,1.0,0.5,0.0,0.0,0
